Company Name,Original_Number,URL,is_b2b,is_b2b_reason,serves_1000,serves_1000_reason,found_number,sales_pitch,description,matched_golden_partner,match_reasoning,Industry,Matched Partner Description,Avg Leads Per Day,Rank,B2B Indicator,Phone Outreach Suitability,Target Group Size Assessment,Products/Services Offered,USP/Key Selling Points,Customer Target Segments,Business Model,Company Size Inferred,Innovation Level Indicators,Website Clarity Notes,Original Row Number,ScrapeStatus
Verein Wiener Frauenhäuser,,http://www.frauenhaeuser-wien.at,Yes,"The organization partners with various entities such as 'Stadt Wien' and receives funding from 'Bundeskanzleramt', indicating B2B relationships.",Yes,"The organization operates five women's shelters with '228 Plätze für Frauen und Kinder', suggesting a capacity to serve a significant number of individuals and implying a scalable operation.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich E-Learning für den Gesundheits- und Sozialbereich, das ebenfalls soziale Einrichtungen anspricht. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Der Verein Wiener Frauenhäuser is an organization founded in 1978 that provides shelter and support to women and their children who have experienced abuse and/or are threatened. They operate five women's shelters with a total of 228 places for women and children. For women who do not wish to reside in a shelter but still need help, they offer an outpatient counseling center providing anonymous and free consultations. The Beratungsstelle Perspektive:Arbeit supports women affected by violence in (re)entering the workforce. The organization also runs a transitional housing facility and several Prekariumswohnungen. The counseling center employs women from the fields of social work, psychology, and education, as well as lawyers and a doctor. Their principles include supporting women, advocating for abused women and children, providing anonymity, offering unbureaucratic support regardless of nationality or documentation, and promoting women's self-determination. The organization is financed by the City of Vienna, the Federal Chancellery, the Federal Ministry of Justice, and the ams Wien.",Relias Learning GmbH,Überschneidung im Bereich Social Services durch E-Learning-Lösungen.; Gemeinsame Zielgruppe: Soziale Einrichtungen.; Ähnliche Dienstleistungen: Digitale Lernplattformen.,Social Services,"Industry: E-Learning; Digital Education for Healthcare and Social Services; Services/Products: Digital learning platforms; Tailored e-learning solutions for hospitals, nursing homes, social institutions, and emergency services; Online courses with interactive modules and certificates; Legally compliant digital certifications and automatic documentation for mandatory training; Personnel development with individual learning plans and competency analyses.; Target Audience: Healthcare sector (hospitals, nursing homes, medical professionals, nurses); Social care sector (social institutions, social workers); Emergency services.; Business Model: Provider of digital learning platforms and e-learning solutions (likely SaaS or subscription-based).; Company Size: SME (General); Innovation Level: Focus on ""digital"" solutions (digital further education, digital learning platforms, digital certificates, automatic documentation); E-Learning; Interactive modules; Development of digital education solutions.",8.0,6,,,Appears Small,Women's shelters; Outpatient counseling; Workforce (re)entry support; Transitional housing; Prekariumswohnungen,Anonymous and free consultations; Unbureaucratic support regardless of nationality or documentation; Promoting women's self-determination,Women experiencing abuse; Children experiencing abuse; Women threatened by abuse,"Non-profit organization providing shelter, counseling, and support services",SME,,The business model and target audience are clearly articulated in the summary.,134.0,Success
Service Officiel Des Curatelles (soc),,http://www.curatelles-broye.ch,,,,,,,,,No text collected from website scraping and no fallback,Unknown/Not Specified,,,,,,,,,,,,,,135.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
Study Travel,'+31 24 388 8666,http://www.studytravel.de,Yes,"StudyTravel offers 'Bildungsurlaub', which is language training for professional development, indicating a B2B component.",Yes,"The text mentions 'Sprachreisen für die ganze Familie' and 'Jugendsprachreisen 2025', suggesting a broad customer base and the capacity to handle a large volume of customers. They also work with language schools in many countries.",,,,,LLM Partner Matching Failed or No Match Found,Language Study Abroad Programs,,,,,True,Appears Large / >=500 potential,Language courses abroad; Individual consultation; Selection of language schools; Travel information; Bildungsurlaub (educational leave) options; Preparation courses for official language exams,Personalized service; Objective advice; Quality language schools at competitive prices; Extensive international experience,"Adults (16+, 30+, 50+); Youth (8-18 years old); German employees (for Bildungsurlaub)","Service-oriented; charging for courses and accommodation, with additional fees for materials and airport transfers.",Unknown/Not Specified,,Business model and target audience are clearly articulated in the summary.,138.0,Success
SSMV,,http://www.ssmv.de,Yes,"The company provides security services such as 'Revierdienst über Pfortendienst und Kurierdienst bis hin zum Veranstaltungsschutz sowie Werk- und Objektschutz', indicating B2B services.",No,"The company operates in a specific region ('Region Ribnitz-Damgarten, Barth und Fischland/Darß') and doesn't show evidence of large-scale operations. While they mention serving 'darüber hinaus', it doesn't imply a capacity for thousands of customers.",,,,,Pre-qualification failed: Capacity_Under_1000,Cybersecurity Services,,,,,,,,,,,,,,139.0,Success
WHITE GROUP,'+49 251 5395990,http://www.white-holding.de,Yes,"The company provides ""Paket - und Frachtversands, Lagerung, Fulfillment und Mikrologistik"", indicating B2B services.",Yes,"The company has ""skalierbare Lagerflächen"" and offers ""weltweiter Versand"", suggesting a capacity to serve a large number of customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich digitale Logistiklösungen, das ebenfalls Unternehmen in der Logistik- und Transportbranche anspricht. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","White Group is a company offering a range of services including national and international package and freight shipping, warehousing, fulfillment, and micro-logistics. They operate from multiple locations in North Rhine-Westphalia (NRW), Germany, specifically in Münster, Dülmen, Datteln, Bottrop, and Ibbenbüren. The company has scalable warehouse spaces and its own vehicle fleet, providing worldwide shipping and comprehensive shipping management services. A division of the company, located in Dülmen, specializes in services for the defense technology sector, including assembly, fulfillment, and the design and manufacture of packaging according to TL standards and packaging levels A, B, C, H, and T. Another division focuses on medical technology and pharmaceutical supplies, offering temperature-controlled storage, hygienic packaging and blistering, and order picking and assembly services, also located in Dülmen. The White Group consists of several entities including White Rapid GmbH (MBE Center Münster), White Perform GmbH, and White Medic, each with specific contact details. The company also addresses legal aspects such as liability for content and links on their website, copyright, and data protection in accordance with German law.",NxtLog,Gemeinsame Branche: Logistik und Transport.; Ähnliche Produkte/Services: Digitale Lösungen für Logistik und Supply Chain Management.; Gemeinsame Zielgruppe: Unternehmen in der Logistik- und Transportbranche.,Logistics and Supply Chain,"Industry: Digital Solutions for Logistics and Transport; Logistics Software; Supply Chain Management Solutions; Services/Products: Digital logistics solutions (software for optimization and automation of logistics processes); Supply chain management (enhancing transparency and control via intelligent tracking and monitoring systems); Real-time data analysis (for improving efficiency and decision-making in logistics); AI-supported optimization (for logistics planning, supply chain analysis, and route optimization); Individual analysis and consulting for digital transformation of logistics processes; Optimization of warehouse and shipping logistics.; Target Audience: Companies in the logistics, transport, and supply chain management sectors seeking to digitize and make their processes more efficient; Logistics service providers needing fully automated solutions for planning, tracking, and analyzing their supply chains; Companies aiming to optimize their shipping logistics and warehousing through smart software solutions.; Business Model: Software development; Consulting; Service-oriented (custom solutions and implementation); Product-driven (software solutions).; Company Size: …; Innovation Level: Innovative digital solutions; Modern technology; Real-time data; AI-supported optimization; Artificial intelligence; Digital transformation; Smart software solutions; Latest developments in digital logistics.",5.0,20,True,True,Appears Medium,National and international package and freight shipping; Warehousing; Fulfillment; Micro-logistics; Assembly (defense technology sector); Design and manufacture of packaging (defense technology sector); Temperature-controlled storage (medical technology); Hygienic packaging and blistering (medical technology); Order picking and assembly services (medical technology),Scalable warehouse spaces; Own vehicle fleet; Worldwide shipping; Comprehensive shipping management services; Specialization in defense technology sector; Specialization in medical technology and pharmaceutical supplies,Businesses requiring shipping and logistics solutions; Defense technology sector; Medical technology and pharmaceutical suppliers,Service-oriented; Logistics and fulfillment services,SME,,"The business model is clear, but the target audience could be more specific.",140.0,Success
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
,,MissingURL,,,,,,,,,Failed at URL Validation: InvalidURL,,,,,,,,,,,,,,,,
sotell,,http://www.sotell.ch,Yes,"The text mentions 'Per le aziende' which translates to 'For companies', indicating a B2B offering.",Yes,"The company provides staffing for large events like 'LongLake Festival' and 'Lugano Buskers', suggesting a capacity to serve a large number of customers and employees.",+41919712491,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Personalvermittlung im Gesundheitswesen, das ebenfalls Unternehmen anspricht, die temporäres Personal suchen. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Sotell is an organization based in Lugano that focuses on connecting individuals with temporary or occasional work opportunities, particularly in the events and leisure sectors. They act as an intermediary between personnel and companies, with a mission to enable young people to unleash their potential. Sotell's services include providing staff for events like the LongLake Festival and Lugano Buskers, filling roles such as photographers, event coordinators, logistics support, audio/lighting technicians, flyer distributors, hosts/stewards, cashiers, and runners. The company also offers services to businesses and has a job board for available positions. Sotell was founded 25 years ago, as discussed in an interview with Claudio Chiapparino. They can be contacted at Via Trevano, 55 - 6900 Lugano, +41(0) 91 971 2491, or info@sotell.ch. The website also uses cookies to improve user experience, as detailed in their Cookie Policy.",MEDWING GmbH,"Gemeinsame Branche: Personalvermittlung, insbesondere im Bereich temporärer Arbeitskräfte.; Ähnliche Dienstleistungen: Vermittlung von Personal, sowohl Festanstellung als auch temporäre Jobs.; Potenzielle gemeinsame Zielgruppe: Unternehmen, die Personal für temporäre Einsätze suchen.",Event Staffing and Temporary Work,"Industry: Digital Recruitment Platform for Healthcare Professionals; Healthcare Staffing; HR Tech for Healthcare; Services/Products: Digital platform for direct access to a pool of 600,000+ healthcare candidates; Job board for companies to post ads and target professionals; Temporary staffing services (MEDWING NOW); International recruiting with integration support for qualified professionals from abroad; Additional headhunting services (candidate pre-selection).; Target Audience: Employers in the healthcare sector, including large hospitals/clinics (e.g., Charité, Vivantes, Sana) and smaller outpatient care services/nursing facilities.; Business Model: Platform-based (offering access to a candidate pool); Job advertisement services; Temporary staffing agency services; Headhunting services.; Company Size: Unknown/Not Specified; Innovation Level: ""Digital platform""; ""Innovative solutions""; ""Revolutionizes personnel placement in healthcare through digital solutions.""",5.0,24,True,True,Appears Medium,Event staffing; Temporary work placement; Job board,Connecting individuals with temporary work opportunities; Focus on events and leisure sectors; Enabling young people to unleash their potential,Companies in the events and leisure sectors; Individuals seeking temporary work,Intermediary between personnel and companies for temporary work,SME,,The business model and services offered are clearly articulated. The target audience is also clear.,143.0,Success
